"pathway","gene"
"GRADE_COLON_AND_RECTAL_CANCER_DN","YY1AP1"
"GRADE_COLON_AND_RECTAL_CANCER_DN","ZBTB4"
"GRADE_COLON_AND_RECTAL_CANCER_DN","ZNF135"
"GRADE_COLON_AND_RECTAL_CANCER_DN","ZNF787"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AAMP"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AARS1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ABCB8"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ABCF1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ACBD6"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ADGRG1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AHCY"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ALG1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AMPD3"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ANXA5"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ATIC"
"GRADE_COLON_AND_RECTAL_CANCER_UP","ATP6AP2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AURKA"
"GRADE_COLON_AND_RECTAL_CANCER_UP","AZGP1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","BACE2"
"GRADE_COLON_AND_RECTAL_CANCER_UP","BORA"
"GRADE_COLON_AND_RECTAL_CANCER_UP","BPHL"
"GRADE_COLON_AND_RECTAL_CANCER_UP","C4BPB"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CAMSAP1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CARHSP1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCDC191"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCDC85B"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCDC92"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCNB1"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCT5"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCT7"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CCT8"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CD44"
"GRADE_COLON_AND_RECTAL_CANCER_UP","CD46"
