"pathway","gene"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HMGCL"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HPS4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HSD17B4"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HSDL2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HSP90AB1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","HSPD1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","IGF1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","IMMT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","KIF1B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","KLK6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","KRAS"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","LRPPRC"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","LYPLA1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","LYRM9"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MACC1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MACROD1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MAIP1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MAOB"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MCAT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MCCC1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MDH1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","ME1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","METTL8"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MGARP"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MLLT11"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MMAA"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MMP1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MMP9"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MPST"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL13"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL15"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL36"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL37"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL43"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL47"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPL48"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPS10"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MRPS22"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MT-TK"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MT-TP"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MT-TQ"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MT-TT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MTERF3"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MTFP1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MTFR1L"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MTFR2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MTIF2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MX1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MX2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MXD1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","MYCBP"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NADK2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NAMPT"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NARS2"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NAT8L"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NAXE"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NDUFA13"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NDUFA6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NDUFAF6"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NDUFB5"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NDUFC1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NFKB1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NIF3L1"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NIPSNAP3B"
"LIN_ENDOMETRIAL_CANCER_MITOCHONDRIAL_SIGNATURE","NLRX1"
